product,country,price,millisSinceEpoch
butter,netherlands,314,986083200000
butter,netherlands,321,988675200000
butter,netherlands,334,991353600000
butter,netherlands,336,993945600000
butter,netherlands,334,996624000000
butter,netherlands,323,999302400000
butter,netherlands,305,1001894400000
butter,netherlands,299,1004572800000
butter,netherlands,299,1007164800000
butter,netherlands,298,1009843200000
butter,netherlands,300,1012521600000
butter,netherlands,300,1014940800000
butter,netherlands,299,1017619200000
butter,netherlands,299,1020211200000
butter,netherlands,299,1022889600000
butter,netherlands,299,1025481600000
butter,netherlands,302,1028160000000
butter,netherlands,306,1030838400000
butter,netherlands,308,1033430400000
butter,netherlands,307,1036108800000
butter,netherlands,304,1038700800000
butter,netherlands,304,1041379200000
butter,netherlands,302,1044057600000
butter,netherlands,300,1046476800000
butter,netherlands,300,1049155200000
butter,netherlands,301,1051747200000
butter,netherlands,303,1054425600000
butter,netherlands,306,1057017600000
butter,netherlands,310,1059696000000
butter,netherlands,311,1062374400000
butter,netherlands,311,1064966400000
butter,netherlands,308,1067644800000
butter,netherlands,305,1070236800000
butter,netherlands,301,1072915200000
butter,netherlands,300,1075593600000
butter,netherlands,300,1078099200000
butter,netherlands,300,1080777600000
butter,netherlands,301,1083369600000
butter,netherlands,302,1086048000000
butter,netherlands,302,1088640000000
butter,netherlands,302,1091318400000
butter,netherlands,302,1093996800000
butter,netherlands,302,1096588800000
butter,netherlands,300,1099267200000
butter,netherlands,295,1101859200000
butter,netherlands,293,1104537600000
butter,netherlands,288,1107216000000
butter,netherlands,285,1109635200000
butter,netherlands,285,1112313600000
butter,netherlands,285,1114905600000
butter,netherlands,285,1117584000000
butter,netherlands,285,1120176000000
butter,netherlands,275,1122854400000
butter,netherlands,272,1125532800000
butter,netherlands,271,1128124800000
butter,netherlands,265,1130803200000
butter,netherlands,263,1133395200000
butter,netherlands,259,1136073600000
butter,netherlands,256,1138752000000
butter,netherlands,256,1141171200000
butter,netherlands,256,1143849600000
butter,netherlands,252,1146441600000
butter,netherlands,250,1149120000000
butter,netherlands,248,1151712000000
butter,netherlands,248,1154390400000
butter,netherlands,248,1157068800000
butter,netherlands,251,1159660800000
butter,netherlands,256,1162339200000
butter,netherlands,256,1164931200000
butter,netherlands,256,1167609600000
butter,netherlands,256,1170288000000
butter,netherlands,263,1172707200000
butter,netherlands,280,1175385600000
butter,netherlands,290,1177977600000
butter,netherlands,308,1180656000000
butter,netherlands,380,1183248000000
butter,netherlands,420,1185926400000
butter,netherlands,437,1188604800000
butter,netherlands,432,1191196800000
butter,netherlands,404,1193875200000
butter,netherlands,329,1196467200000
butter,netherlands,284,1199145600000
butter,netherlands,290,1201824000000
butter,netherlands,283,1204329600000
butter,netherlands,275,1207008000000
butter,netherlands,265,1209600000000
butter,netherlands,277,1212278400000
butter,netherlands,288,1214870400000
butter,netherlands,281,1217548800000
butter,netherlands,251,1220227200000
butter,netherlands,229,1222819200000
butter,netherlands,212,1225497600000
butter,netherlands,211,1228089600000
butter,netherlands,206,1230768000000
butter,netherlands,210,1233446400000
butter,netherlands,215,1235865600000
butter,netherlands,217,1238544000000
butter,netherlands,218,1241136000000
butter,netherlands,226,1243814400000
butter,netherlands,228,1246406400000
butter,netherlands,235,1249084800000
butter,netherlands,251,1251763200000
butter,netherlands,301,1254355200000
butter,netherlands,338,1257033600000
butter,netherlands,329,1259625600000
butter,netherlands,307,1262304000000
butter,netherlands,289,1264982400000
butter,netherlands,285,1267401600000
butter,netherlands,293,1270080000000
butter,netherlands,361,1272672000000
butter,netherlands,374,1275350400000
butter,netherlands,378,1277942400000
butter,netherlands,376,1280620800000
butter,netherlands,377,1283299200000
butter,netherlands,377,1285891200000
butter,netherlands,366,1288569600000
butter,netherlands,360,1291161600000
butter,netherlands,372,1293840000000
butter,netherlands,398,1296518400000
butter,netherlands,414,1298937600000
butter,netherlands,406,1301616000000
butter,netherlands,399,1304208000000
butter,netherlands,418,1306886400000
butter,netherlands,420,1309478400000
butter,netherlands,402,1312156800000
butter,netherlands,402,1314835200000
butter,netherlands,387,1317427200000
butter,netherlands,358,1320105600000
butter,netherlands,348,1322697600000
butter,netherlands,341,1325376000000
butter,netherlands,321,1328054400000
butter,netherlands,298,1330560000000
butter,netherlands,254,1333238400000
butter,netherlands,242,1335830400000
butter,netherlands,262,1338508800000
butter,netherlands,271,1341100800000
butter,netherlands,287,1343779200000
butter,netherlands,322,1346457600000
butter,netherlands,322,1349049600000
butter,netherlands,331,1351728000000
butter,netherlands,342,1354320000000
butter,netherlands,331,1356998400000
butter,netherlands,330,1359676800000
butter,netherlands,335,1362096000000
butter,netherlands,389,1364774400000
butter,netherlands,402,1367366400000
butter,netherlands,409,1370044800000
butter,netherlands,418,1372636800000
butter,netherlands,418,1375315200000
butter,netherlands,420,1377993600000
butter,netherlands,419,1380585600000
butter,netherlands,412,1383264000000
butter,netherlands,410,1385856000000
butter,netherlands,392,1388534400000
butter,netherlands,355,1391212800000
butter,netherlands,353,1393632000000
butter,netherlands,350,1396310400000
butter,netherlands,341,1398902400000
butter,netherlands,347,1401580800000
butter,netherlands,348,1404172800000
butter,netherlands,329,1406851200000
butter,netherlands,290,1409529600000
butter,netherlands,296,1412121600000
butter,netherlands,298,1414800000000
butter,netherlands,281,1417392000000
butter,netherlands,289,1420070400000
butter,netherlands,336,1422748800000
butter,netherlands,325,1425168000000
butter,netherlands,304,1427846400000
butter,netherlands,293,1430438400000
butter,netherlands,294,1433116800000
butter,netherlands,279,1435708800000
butter,netherlands,265,1438387200000
butter,netherlands,282,1441065600000
butter,netherlands,299,1443657600000
butter,netherlands,293,1446336000000
butter,netherlands,282,1448928000000
butter,netherlands,270,1451606400000
butter,netherlands,250,1454284800000
butter,netherlands,237,1456790400000
butter,netherlands,239,1459468800000
butter,netherlands,260,1462060800000
butter,netherlands,301,1464739200000
butter,netherlands,319,1467331200000
butter,netherlands,364,1470009600000
butter,netherlands,404,1472688000000
butter,netherlands,426,1475280000000
butter,netherlands,436,1477958400000
butter,netherlands,438,1480550400000
butter,netherlands,415,1483228800000
butter,netherlands,406,1485907200000
butter,netherlands,431,1488326400000
butter,netherlands,450,1491004800000
butter,netherlands,504,1493596800000
butter,netherlands,581,1496275200000
butter,netherlands,625,1498867200000
butter,netherlands,675,1501545600000
butter,netherlands,691,1504224000000
butter,netherlands,545,1506816000000
butter,netherlands,490,1509494400000
butter,netherlands,429,1512086400000
butter,netherlands,413,1514764800000
butter,netherlands,461,1517443200000
butter,netherlands,480,1519862400000
butter,netherlands,560,1522540800000
butter,netherlands,601,1525132800000
butter,netherlands,595,1527811200000
butter,netherlands,534,1530403200000
butter,netherlands,552,1533081600000
butter,netherlands,521,1535760000000
butter,netherlands,441,1538352000000
butter,netherlands,424,1541030400000
butter,netherlands,418,1543622400000
butter,netherlands,435,1546300800000
butter,netherlands,420,1548979200000
butter,netherlands,409,1551398400000
butter,netherlands,414,1554076800000
butter,netherlands,403,1556668800000
butter,netherlands,374,1559347200000
butter,netherlands,351,1561939200000
butter,netherlands,339,1564617600000
butter,poland,197,1080777600000
butter,poland,230,1083369600000
butter,poland,249,1086048000000
butter,poland,263,1088640000000
butter,poland,266,1091318400000
butter,poland,269,1093996800000
butter,poland,273,1096588800000
butter,poland,280,1099267200000
butter,poland,284,1101859200000
butter,poland,272,1104537600000
butter,poland,270,1107216000000
butter,poland,258,1109635200000
butter,poland,251,1112313600000
butter,poland,254,1114905600000
butter,poland,260,1117584000000
butter,poland,259,1120176000000
butter,poland,253,1122854400000
butter,poland,256,1125532800000
butter,poland,254,1128124800000
butter,poland,253,1130803200000
butter,poland,261,1133395200000
butter,poland,256,1136073600000
butter,poland,253,1138752000000
butter,poland,245,1141171200000
butter,poland,242,1143849600000
butter,poland,242,1146441600000
butter,poland,230,1149120000000
butter,poland,233,1151712000000
butter,poland,237,1154390400000
butter,poland,238,1157068800000
butter,poland,254,1159660800000
butter,poland,257,1162339200000
butter,poland,256,1164931200000
butter,poland,245,1167609600000
butter,poland,240,1170288000000
butter,poland,242,1172707200000
butter,poland,254,1175385600000
butter,poland,262,1177977600000
butter,poland,269,1180656000000
butter,poland,301,1183248000000
butter,poland,344,1185926400000
butter,poland,379,1188604800000
butter,poland,401,1191196800000
butter,poland,375,1193875200000
butter,poland,302,1196467200000
butter,poland,271,1199145600000
butter,poland,270,1201824000000
butter,poland,264,1204329600000
butter,poland,260,1207008000000
butter,poland,257,1209600000000
butter,poland,263,1212278400000
butter,poland,278,1214870400000
butter,poland,273,1217548800000
butter,poland,255,1220227200000
butter,poland,235,1222819200000
butter,poland,216,1225497600000
butter,poland,223,1228089600000
butter,poland,209,1230768000000
butter,poland,196,1233446400000
butter,poland,201,1235865600000
butter,poland,209,1238544000000
butter,poland,207,1241136000000
butter,poland,211,1243814400000
butter,poland,229,1246406400000
butter,poland,240,1249084800000
butter,poland,248,1251763200000
butter,poland,301,1254355200000
butter,poland,338,1257033600000
butter,poland,324,1259625600000
butter,poland,292,1262304000000
butter,poland,269,1264982400000
butter,poland,277,1267401600000
butter,poland,284,1270080000000
butter,poland,308,1272672000000
butter,poland,323,1275350400000
butter,poland,340,1277942400000
butter,poland,349,1280620800000
butter,poland,360,1283299200000
butter,poland,358,1285891200000
butter,poland,344,1288569600000
butter,poland,343,1291161600000
butter,poland,359,1293840000000
butter,poland,375,1296518400000
butter,poland,378,1298937600000
butter,poland,362,1301616000000
butter,poland,367,1304208000000
butter,poland,373,1306886400000
butter,poland,377,1309478400000
butter,poland,362,1312156800000
butter,poland,353,1314835200000
butter,poland,367,1317427200000
butter,poland,354,1320105600000
butter,poland,335,1322697600000
butter,poland,331,1325376000000
butter,poland,317,1328054400000
butter,poland,301,1330560000000
butter,poland,261,1333238400000
butter,poland,236,1335830400000
butter,poland,251,1338508800000
butter,poland,268,1341100800000
butter,poland,276,1343779200000
butter,poland,300,1346457600000
butter,poland,312,1349049600000
butter,poland,331,1351728000000
butter,poland,335,1354320000000
butter,poland,317,1356998400000
butter,poland,310,1359676800000
butter,poland,316,1362096000000
butter,poland,344,1364774400000
butter,poland,362,1367366400000
butter,poland,369,1370044800000
butter,poland,378,1372636800000
butter,poland,392,1375315200000
butter,poland,397,1377993600000
butter,poland,387,1380585600000
butter,poland,393,1383264000000
butter,poland,419,1385856000000
butter,poland,401,1388534400000
butter,poland,357,1391212800000
butter,poland,353,1393632000000
butter,poland,348,1396310400000
butter,poland,334,1398902400000
butter,poland,337,1401580800000
butter,poland,342,1404172800000
butter,poland,327,1406851200000
butter,poland,299,1409529600000
butter,poland,300,1412121600000
butter,poland,305,1414800000000
butter,poland,298,1417392000000
butter,poland,278,1420070400000
butter,poland,301,1422748800000
butter,poland,323,1425168000000
butter,poland,308,1427846400000
butter,poland,286,1430438400000
butter,poland,278,1433116800000
butter,poland,283,1435708800000
butter,poland,277,1438387200000
butter,poland,283,1441065600000
butter,poland,296,1443657600000
butter,poland,295,1446336000000
butter,poland,294,1448928000000
butter,poland,276,1451606400000
butter,poland,251,1454284800000
butter,poland,240,1456790400000
butter,poland,231,1459468800000
butter,poland,230,1462060800000
butter,poland,251,1464739200000
butter,poland,289,1467331200000
butter,poland,322,1470009600000
butter,poland,355,1472688000000
butter,poland,396,1475280000000
butter,poland,410,1477958400000
butter,poland,429,1480550400000
butter,poland,409,1483228800000
butter,poland,380,1485907200000
butter,poland,386,1488326400000
butter,poland,408,1491004800000
butter,poland,436,1493596800000
butter,poland,480,1496275200000
butter,poland,498,1498867200000
butter,poland,552,1501545600000
butter,poland,523,1506816000000
butter,poland,523,1509494400000
butter,poland,490,1512086400000
butter,poland,403,1514764800000
butter,poland,408,1517443200000
butter,poland,431,1519862400000
butter,poland,472,1522540800000
butter,poland,513,1525132800000
butter,poland,526,1527811200000
butter,poland,523,1530403200000
butter,poland,513,1533081600000
butter,poland,532,1535760000000
butter,poland,481,1538352000000
butter,poland,459,1541030400000
butter,poland,435,1543622400000
butter,poland,427,1546300800000
butter,poland,414,1548979200000
butter,poland,403,1551398400000
butter,poland,402,1554076800000
butter,poland,398,1556668800000
butter,poland,369,1559347200000
butter,poland,358,1561939200000
butter,poland,341,1564617600000
butter,portugal,287,1051747200000
butter,portugal,284,1054425600000
butter,portugal,285,1057017600000
butter,portugal,293,1059696000000
butter,portugal,295,1062374400000
butter,portugal,296,1064966400000
butter,portugal,297,1067644800000
butter,portugal,296,1070236800000
butter,portugal,296,1072915200000
butter,portugal,297,1075593600000
butter,portugal,289,1078099200000
butter,portugal,288,1080777600000
butter,portugal,288,1083369600000
butter,portugal,287,1086048000000
butter,portugal,287,1088640000000
butter,portugal,287,1091318400000
butter,portugal,287,1093996800000
butter,portugal,287,1096588800000
butter,portugal,283,1099267200000
butter,portugal,280,1101859200000
butter,portugal,277,1104537600000
butter,portugal,277,1107216000000
butter,portugal,270,1109635200000
butter,portugal,267,1112313600000
butter,portugal,266,1114905600000
butter,portugal,266,1117584000000
butter,portugal,265,1120176000000
butter,portugal,253,1122854400000
butter,portugal,246,1125532800000
butter,portugal,250,1128124800000
butter,portugal,254,1130803200000
butter,portugal,254,1133395200000
butter,portugal,244,1136073600000
butter,portugal,246,1138752000000
butter,portugal,245,1141171200000
butter,portugal,244,1143849600000
butter,portugal,236,1146441600000
butter,portugal,229,1149120000000
butter,portugal,234,1151712000000
butter,portugal,230,1154390400000
butter,portugal,228,1157068800000
butter,portugal,235,1159660800000
butter,portugal,237,1162339200000
butter,portugal,244,1164931200000
butter,portugal,243,1167609600000
butter,portugal,235,1170288000000
butter,portugal,232,1172707200000
butter,portugal,234,1175385600000
butter,portugal,237,1177977600000
butter,portugal,246,1180656000000
butter,portugal,286,1183248000000
butter,portugal,318,1185926400000
butter,portugal,337,1188604800000
butter,portugal,371,1191196800000
butter,portugal,347,1193875200000
butter,portugal,286,1196467200000
butter,portugal,277,1199145600000
butter,portugal,276,1201824000000
butter,portugal,269,1204329600000
butter,portugal,256,1207008000000
butter,portugal,249,1209600000000
butter,portugal,252,1212278400000
butter,portugal,266,1214870400000
butter,portugal,269,1217548800000
butter,portugal,256,1220227200000
butter,portugal,236,1222819200000
butter,portugal,214,1225497600000
butter,portugal,205,1228089600000
butter,portugal,206,1230768000000
butter,portugal,202,1233446400000
butter,portugal,202,1235865600000
butter,portugal,202,1238544000000
butter,portugal,206,1241136000000
butter,portugal,215,1243814400000
butter,portugal,214,1246406400000
butter,portugal,219,1249084800000
butter,portugal,226,1251763200000
butter,portugal,253,1254355200000
butter,portugal,297,1257033600000
butter,portugal,324,1259625600000
butter,portugal,302,1262304000000
butter,portugal,276,1264982400000
butter,portugal,270,1267401600000
butter,portugal,283,1270080000000
butter,portugal,319,1272672000000
butter,portugal,351,1275350400000
butter,portugal,368,1277942400000
butter,portugal,355,1280620800000
butter,portugal,354,1283299200000
butter,portugal,358,1285891200000
butter,portugal,343,1288569600000
butter,portugal,347,1291161600000
butter,portugal,360,1293840000000
butter,portugal,381,1296518400000
butter,portugal,413,1298937600000
butter,portugal,386,1301616000000
butter,portugal,372,1304208000000
butter,portugal,383,1306886400000
butter,portugal,407,1309478400000
butter,portugal,391,1312156800000
butter,portugal,384,1314835200000
butter,portugal,380,1317427200000
butter,portugal,375,1320105600000
butter,portugal,357,1322697600000
butter,portugal,338,1325376000000
butter,portugal,326,1328054400000
butter,portugal,303,1330560000000
butter,portugal,275,1333238400000
butter,portugal,246,1335830400000
butter,portugal,240,1338508800000
butter,portugal,247,1341100800000
butter,portugal,233,1343779200000
butter,portugal,260,1346457600000
butter,portugal,296,1349049600000
butter,portugal,318,1351728000000
butter,portugal,336,1354320000000
butter,portugal,339,1356998400000
butter,portugal,327,1359676800000
butter,portugal,322,1362096000000
butter,portugal,343,1364774400000
butter,portugal,379,1367366400000
butter,portugal,400,1370044800000
butter,portugal,400,1372636800000
butter,portugal,405,1375315200000
butter,portugal,410,1377993600000
butter,portugal,405,1380585600000
butter,portugal,397,1383264000000
butter,portugal,399,1385856000000
butter,portugal,407,1388534400000
butter,portugal,385,1391212800000
butter,portugal,358,1393632000000
butter,portugal,349,1396310400000
butter,portugal,344,1398902400000
butter,portugal,343,1401580800000
butter,portugal,344,1404172800000
butter,portugal,347,1406851200000
butter,portugal,324,1409529600000
butter,portugal,287,1412121600000
butter,portugal,290,1414800000000
butter,portugal,293,1470009600000
butter,portugal,305,1472688000000
butter,slovakia,237,1080777600000
butter,slovakia,269,1083369600000
butter,slovakia,268,1086048000000
butter,slovakia,269,1088640000000
butter,slovakia,294,1091318400000
butter,slovakia,284,1093996800000
butter,slovakia,289,1096588800000
butter,slovakia,293,1099267200000
butter,slovakia,291,1101859200000
butter,slovakia,290,1104537600000
butter,slovakia,306,1107216000000
butter,slovakia,293,1109635200000
butter,slovakia,293,1112313600000
butter,slovakia,277,1114905600000
butter,slovakia,273,1117584000000
butter,slovakia,288,1120176000000
butter,slovakia,278,1122854400000
butter,slovakia,296,1125532800000
butter,slovakia,292,1128124800000
butter,slovakia,295,1130803200000
butter,slovakia,296,1133395200000
butter,slovakia,275,1136073600000
butter,slovakia,275,1138752000000
butter,slovakia,289,1141171200000
butter,slovakia,302,1143849600000
butter,slovakia,271,1146441600000
butter,slovakia,265,1149120000000
butter,slovakia,269,1151712000000
butter,slovakia,260,1154390400000
butter,slovakia,283,1157068800000
butter,slovakia,294,1159660800000
butter,slovakia,292,1162339200000
butter,slovakia,295,1164931200000
butter,slovakia,295,1167609600000
butter,slovakia,298,1170288000000
butter,slovakia,313,1172707200000
butter,slovakia,329,1175385600000
butter,slovakia,297,1177977600000
butter,slovakia,281,1180656000000
butter,slovakia,319,1183248000000
butter,slovakia,342,1185926400000
butter,slovakia,383,1188604800000
butter,slovakia,388,1191196800000
butter,slovakia,408,1193875200000
butter,slovakia,404,1196467200000
butter,slovakia,325,1199145600000
butter,slovakia,294,1201824000000
butter,slovakia,311,1204329600000
butter,slovakia,289,1207008000000
butter,slovakia,293,1209600000000
butter,slovakia,359,1212278400000
butter,slovakia,379,1214870400000
butter,slovakia,312,1217548800000
butter,slovakia,394,1220227200000
butter,slovakia,365,1222819200000
butter,slovakia,409,1225497600000
butter,slovakia,319,1228089600000
butter,slovakia,271,1230768000000
butter,slovakia,303,1233446400000
butter,slovakia,272,1235865600000
butter,slovakia,268,1238544000000
butter,slovakia,277,1241136000000
butter,slovakia,313,1243814400000
butter,slovakia,279,1246406400000
butter,slovakia,289,1249084800000
butter,slovakia,323,1251763200000
butter,slovakia,333,1254355200000
butter,slovakia,364,1257033600000
butter,slovakia,384,1259625600000
butter,slovakia,388,1262304000000
butter,slovakia,397,1264982400000
butter,slovakia,401,1267401600000
butter,slovakia,372,1270080000000
butter,slovakia,357,1272672000000
butter,slovakia,384,1275350400000
butter,slovakia,390,1277942400000
butter,slovakia,393,1280620800000
butter,slovakia,404,1283299200000
butter,slovakia,410,1285891200000
butter,slovakia,408,1288569600000
butter,slovakia,409,1291161600000
butter,slovakia,412,1293840000000
butter,slovakia,409,1296518400000
butter,slovakia,422,1298937600000
butter,slovakia,391,1301616000000
butter,slovakia,406,1304208000000
butter,slovakia,407,1306886400000
butter,slovakia,416,1309478400000
butter,slovakia,435,1312156800000
butter,slovakia,437,1314835200000
butter,slovakia,440,1317427200000
butter,slovakia,442,1320105600000
butter,slovakia,446,1322697600000
butter,slovakia,462,1325376000000
butter,slovakia,390,1328054400000
butter,slovakia,368,1330560000000
butter,slovakia,386,1333238400000
butter,slovakia,354,1335830400000
butter,slovakia,366,1338508800000
butter,slovakia,342,1341100800000
butter,slovakia,344,1343779200000
butter,slovakia,376,1346457600000
butter,slovakia,352,1349049600000
butter,slovakia,370,1351728000000
butter,slovakia,382,1354320000000
butter,slovakia,373,1356998400000
butter,slovakia,364,1359676800000
butter,slovakia,373,1362096000000
butter,slovakia,374,1364774400000
butter,slovakia,388,1367366400000
butter,slovakia,417,1370044800000
butter,slovakia,426,1372636800000
butter,slovakia,430,1375315200000
butter,slovakia,443,1377993600000
butter,slovakia,442,1380585600000
butter,slovakia,455,1383264000000
butter,slovakia,453,1385856000000
butter,slovakia,458,1388534400000
butter,slovakia,448,1391212800000
butter,slovakia,453,1393632000000
butter,slovakia,428,1396310400000
butter,slovakia,432,1398902400000
butter,slovakia,425,1401580800000
butter,slovakia,428,1404172800000
butter,slovakia,430,1406851200000
butter,slovakia,429,1409529600000
butter,slovakia,395,1412121600000
butter,slovakia,401,1414800000000
butter,slovakia,416,1417392000000
butter,slovakia,353,1420070400000
butter,slovakia,381,1422748800000
butter,slovakia,392,1425168000000
butter,slovakia,406,1427846400000
butter,slovakia,394,1430438400000
butter,slovakia,393,1433116800000
butter,slovakia,393,1435708800000
butter,slovakia,402,1438387200000
butter,slovakia,412,1441065600000
butter,slovakia,398,1443657600000
butter,slovakia,381,1446336000000
butter,slovakia,381,1448928000000
butter,slovakia,382,1451606400000
butter,slovakia,371,1454284800000
butter,slovakia,375,1456790400000
butter,slovakia,325,1459468800000
butter,slovakia,352,1462060800000
butter,slovakia,350,1464739200000
butter,slovakia,342,1467331200000
butter,slovakia,380,1470009600000
butter,slovakia,410,1472688000000
butter,slovakia,424,1475280000000
butter,slovakia,437,1477958400000
butter,slovakia,434,1480550400000
butter,slovakia,456,1483228800000
butter,slovakia,460,1485907200000
butter,slovakia,461,1488326400000
butter,slovakia,457,1491004800000
butter,slovakia,459,1493596800000
butter,slovakia,483,1496275200000
butter,slovakia,549,1498867200000
butter,slovakia,598,1501545600000
butter,slovakia,598,1504224000000
butter,slovakia,660,1506816000000
butter,slovakia,653,1509494400000
butter,slovakia,637,1512086400000
butter,slovakia,562,1514764800000
butter,slovakia,518,1517443200000
butter,slovakia,496,1519862400000
butter,slovakia,509,1522540800000
butter,slovakia,532,1525132800000
butter,slovakia,569,1527811200000
butter,slovakia,601,1530403200000
butter,slovakia,599,1533081600000
butter,slovakia,608,1535760000000
butter,slovakia,608,1538352000000
butter,slovakia,608,1541030400000
butter,slovakia,590,1543622400000
butter,slovakia,580,1546300800000
butter,slovakia,575,1548979200000
butter,slovakia,572,1551398400000
butter,slovakia,537,1554076800000
butter,slovakia,523,1556668800000
butter,slovakia,527,1559347200000
butter,slovakia,508,1561939200000
butter,slovakia,473,1564617600000
butter,slovenia,317,1080777600000
butter,slovenia,314,1083369600000
butter,slovenia,311,1086048000000
butter,slovenia,313,1088640000000
butter,slovenia,312,1091318400000
butter,slovenia,310,1093996800000
butter,slovenia,311,1096588800000
butter,slovenia,315,1099267200000
butter,slovenia,311,1101859200000
butter,slovenia,310,1104537600000
butter,slovenia,317,1107216000000
butter,slovenia,319,1109635200000
butter,slovenia,323,1112313600000
butter,slovenia,310,1114905600000
butter,slovenia,311,1117584000000
butter,slovenia,313,1120176000000
butter,spain,263,662688000000
butter,spain,267,665366400000
butter,spain,265,667785600000
butter,spain,267,670464000000
butter,spain,266,673056000000
butter,spain,266,675734400000
butter,spain,268,678326400000
butter,spain,270,681004800000
butter,spain,271,683683200000
butter,spain,270,686275200000
butter,spain,272,688953600000
butter,spain,272,691545600000
butter,spain,270,694224000000
butter,spain,270,696902400000
butter,spain,270,699408000000
butter,spain,270,702086400000
butter,spain,269,704678400000
butter,spain,266,707356800000
butter,spain,266,709948800000
butter,spain,262,712627200000
butter,spain,261,715305600000
butter,spain,261,717897600000
butter,spain,262,720576000000
butter,spain,256,723168000000
butter,spain,252,725846400000
butter,spain,256,728524800000
butter,spain,254,730944000000
butter,spain,253,733622400000
butter,spain,252,736214400000
butter,spain,250,738892800000
butter,spain,246,741484800000
butter,spain,246,744163200000
butter,spain,244,746841600000
butter,spain,247,749433600000
butter,spain,248,752112000000
butter,spain,249,754704000000
butter,spain,248,757382400000
butter,spain,249,760060800000
butter,spain,249,762480000000
butter,spain,249,765158400000
butter,spain,248,767750400000
butter,spain,248,770428800000
butter,spain,246,773020800000
butter,spain,245,775699200000
butter,spain,244,778377600000
butter,spain,246,780969600000
butter,spain,248,783648000000
butter,spain,245,786240000000
butter,spain,252,788918400000
butter,spain,293,791596800000
butter,spain,294,794016000000
butter,spain,317,796694400000
butter,spain,316,799286400000
butter,spain,317,801964800000
butter,spain,321,804556800000
butter,spain,328,807235200000
butter,spain,331,809913600000
butter,spain,341,812505600000
butter,spain,341,815184000000
butter,spain,335,817776000000
butter,spain,314,820454400000
butter,spain,299,823132800000
butter,spain,297,825638400000
butter,spain,297,828316800000
butter,spain,296,830908800000
butter,spain,295,833587200000
butter,spain,295,836179200000
butter,spain,294,838857600000
butter,spain,294,841536000000
butter,spain,294,844128000000
butter,spain,295,846806400000
butter,spain,295,849398400000
butter,spain,295,852076800000
butter,spain,298,854755200000
butter,spain,298,857174400000
butter,spain,298,859852800000
butter,spain,298,862444800000
butter,spain,298,865123200000
butter,spain,297,867715200000
butter,spain,296,870393600000
butter,spain,296,873072000000
butter,spain,328,875664000000
butter,spain,359,878342400000
butter,spain,362,880934400000
butter,spain,355,883612800000
butter,spain,324,896659200000
butter,spain,335,899251200000
butter,spain,338,901929600000
butter,spain,335,904608000000
butter,spain,327,907200000000
butter,spain,320,909878400000
butter,spain,312,912470400000
butter,spain,293,915148800000
butter,spain,286,917827200000
butter,spain,287,920246400000
butter,spain,289,922924800000
butter,spain,294,925516800000
butter,spain,293,928195200000
butter,spain,295,930787200000
butter,spain,295,933465600000
butter,spain,295,936144000000
butter,spain,294,938736000000
butter,spain,293,941414400000
butter,spain,292,944006400000
butter,spain,295,946684800000
butter,spain,293,949363200000
butter,spain,290,951868800000
butter,spain,290,954547200000
butter,spain,291,957139200000
butter,spain,289,959817600000
butter,spain,299,962409600000
butter,spain,302,965088000000
butter,spain,312,967766400000
butter,spain,314,970358400000
butter,spain,317,973036800000
butter,spain,315,975628800000
butter,spain,296,978307200000
butter,spain,289,980985600000
butter,spain,290,983404800000
butter,spain,295,986083200000
butter,spain,297,988675200000
butter,spain,300,991353600000
butter,spain,312,993945600000
butter,spain,310,996624000000
butter,spain,306,999302400000
butter,spain,295,1001894400000
butter,spain,296,1004572800000
butter,spain,290,1007164800000
butter,spain,296,1009843200000
butter,spain,297,1012521600000
butter,spain,296,1014940800000
butter,spain,294,1017619200000
butter,spain,296,1020211200000
butter,spain,297,1022889600000
butter,spain,297,1025481600000
butter,spain,297,1028160000000
butter,spain,295,1030838400000
butter,spain,291,1033430400000
butter,spain,284,1036108800000
butter,spain,289,1038700800000
butter,spain,282,1041379200000
butter,spain,286,1044057600000
butter,spain,289,1046476800000
butter,spain,293,1049155200000
butter,spain,293,1051747200000
butter,spain,293,1054425600000
butter,spain,299,1057017600000
butter,spain,300,1059696000000
butter,spain,300,1062374400000
butter,spain,303,1064966400000
butter,spain,304,1067644800000
butter,spain,302,1070236800000
butter,spain,298,1072915200000
butter,spain,293,1075593600000
butter,spain,293,1078099200000
butter,spain,289,1080777600000
butter,spain,290,1083369600000
butter,spain,281,1086048000000
butter,spain,276,1088640000000
butter,spain,277,1091318400000
butter,spain,277,1093996800000
butter,spain,276,1096588800000
butter,spain,274,1099267200000
butter,spain,272,1101859200000
butter,spain,271,1104537600000
butter,spain,263,1107216000000
butter,spain,260,1109635200000
butter,spain,261,1112313600000
butter,spain,262,1114905600000
butter,spain,258,1117584000000
butter,spain,241,1120176000000
butter,spain,236,1122854400000
butter,spain,241,1125532800000
butter,spain,232,1128124800000
butter,spain,228,1130803200000
butter,spain,225,1133395200000
butter,spain,225,1136073600000
butter,spain,225,1138752000000
butter,spain,223,1141171200000
butter,spain,219,1143849600000
butter,spain,220,1146441600000
butter,spain,229,1149120000000
butter,spain,230,1151712000000
butter,spain,225,1154390400000
butter,spain,220,1157068800000
butter,spain,222,1159660800000
butter,spain,234,1162339200000
butter,spain,253,1164931200000
butter,spain,240,1167609600000
butter,spain,231,1170288000000
